src,dest,dist
AUH,KWI,850153
BOM,RUH,2773908
ATH,IST,538029
CDG,IST,2240732
SIN,MAA,2925021
RUH,BOM,2773908
ATH,AUH,3266299
SKG,FRA,1543601
DME,HER,2434082
ATH,BUD,1122609
LED,ATH,2472518
VIE,HER,1586678
LHR,BOM,7221029
ATH,MAD,2383108
ATH,TXL,1823364
BOG,DFW,3924087
SKG,DUS,1728846
TIA,ATH,529458
AUH,ORD,11708667
CLT,MGM,599391
CLT,CHA,388836
DCA,RSW,1435099
DCA,MIA,1479893
BRU,YYZ,6061685
CID,DFW,1102854
DCA,STL,1157195
CRP,DFW,570045
BNE,LAX,11525286
CLT,SXM,2593807
CLT,CHS,270009
BWI,CLT,580647
ICN,DFW,11009288
HTS,CLT,378376
FCO,TIP,1017670
PVG,CJU,513511
PHL,ATH,8102464
KMG,PVG,1968438
SOF,ATH,530522
XMN,KWL,820645
ATL,ORD,974957
BLR,CCU,1544747
BHM,MIA,1063874
BNE,CBR,954179
AUS,PHL,2301949
CAN,SHA,1174357
MSY,MSP,1672814
RGN,SIN,1924218
SHE,XIY,1516490
BLR,DEL,1702766
HGH,KWL,1165038
ATH,PHL,8102464
BLR,MAA,268084
EWR,BRU,5923200
COK,BOM,1059422
HGH,SYX,1729105
BOM,DOH,2293743
LHR,DEL,6744117
MSY,LGA,1904276
BOM,DXB,1927843
DEL,MAA,1753663
MAA,SIN,2925021
MAA,HYD,505160
MUC,SKG,1242875
ATH,FCO,1087546
ATH,TLV,1194695
FRA,SKG,1543601
DLC,HGH,974403
NKG,SHE,1172961
ROA,ATL,574993
MAA,BLR,268084
DEL,DXB,2187214
OSL,ATH,2636241
PVG,HRB,1652897
HER,LED,2744405
HER,CDG,2392554
SKG,STR,1415938
PVG,MFM,1288037
SKG,CPH,1841778
BOD,FCO,1102756
BDL,DCA,504012
IST,ATH,538029
SKG,DME,1986894
AGS,DCA,752588
BCN,MIA,7559009
ATL,LHR,6776332
BTR,CLT,1086280
DOH,COK,3107293
BOM,HYD,623326
CLT,TRI,192561
DFW,MEX,1505031
DFW,LAS,1698185
MAA,KUL,2628591
DFW,MKE,1373056
DFW,LEX,1262804
DFW,BTR,616460
DCA,NAS,1532241
CPT,LHR,9646374
CLT,HSV,536622
CLT,JAN,904807
SKG,HER,606819
ZRH,LIS,1726183
AUS,LAX,1998049
ACC,LHR,5084705
BNE,SYD,750811
AUS,PHX,1403333
CAE,DCA,656590
CUN,ORD,2324144
DFW,PDX,2600350
DFW,MLI,1111433
SIN,DEL,4151684
CLT,YOW,1208064
DFW,MSP,1370668
CLT,DAY,595344
DCA,VPS,1270553
CUN,PHX,2832034
CLT,PBI,949253
CLT,PIT,589089
SHA,CTU,1662367
MSY,JFK,1902461
GOI,BLR,482808
IST,GZT,873455
COK,AUH,2793650
MAA,BOM,1032080
LCA,SKG,1128006
KWL,HGH,1165038
LHR,ATH,2430324
IST,ODS,623790
MUC,ATH,1518592
TBS,ATH,1841394
AUH,MCT,381162
WUH,DLC,1127413
CUN,BZE,415332
RGN,CAN,1930930
GVA,OPO,1311349
SYR,ATL,1277132
ATH,SKG,298859
LED,SKG,2203814
BLR,LHR,8052601
TLS,MRS,312498
BDL,ORD,1260278
AMM,YUL,8916879
ATL,PHL,1072147
AKL,SYD,2164202
BOM,KUL,3623100
AUH,JFK,11051404
AUH,CMB,3297827
VKO,TBS,1646342
BOM,CMB,1520497
BLR,BOM,832138
CLT,LGA,875196
ATH,DUS,2005223
HKG,BOM,4278300
DEL,LHR,6744117
EZE,MIA,7090307
DTW,PHL,729566
ATH,TBS,1841394
DCA,PIT,329040
FRA,LHR,655068
DUB,LHR,450444
CMH,DCA,519776
DEN,DFW,1031943
DCA,BUF,475919
DCA,MCO,1221659
BKK,NRT,4649901
BCN,LHR,1147444
AMA,DFW,502002
BOM,MCT,1591824
BOM,CCU,1667514
BRU,EWR,5923200
BOM,DMM,2501437
CLT,RDU,208866
MAA,DEL,1753663
DFW,BOS,2513354
GIG,CLT,7553754
ERI,PHL,482229
DME,ATH,2207252
DEN,MIA,2750276
GSO,PHL,587780
FCO,ORD,7762052
DFW,TPA,1494651
CVG,ORD,425494
DFW,MSN,1321431
DCA,JFK,342613
DCA,SDF,762065
BOG,MIA,2424309
BHM,PHL,1242535
ATL,PHX,2554546
COK,DMM,3329792
ATH,VIE,1278727
ATH,BCN,1908948
DFW,DAY,1385765
GSO,CLT,133831
FRA,PHL,6354802
HER,FRA,2116301
DFW,BZE,1913222
HKG,SFO,11147131
FWA,DFW,1382403
DUS,LHR,503481
DFW,DEN,1031943
DCA,PWM,775082
TUN,TIP,536444
DLC,PVG,868161
SZX,SHA,1206632
BDL,LAX,4066195
BJV,IST,425467
TPE,PVG,674554
AUS,DFW,305575
AMM,TIP,2151531
BNA,MIA,1297029
BKK,DEL,2947695
BOM,JED,3524079
BOM,AUH,1972968
BLR,HYD,453019
MCT,TRV,2596570
BOM,LHR,7221029
BOM,JNB,6950028
KWI,BOM,2760419
HYD,BOM,623326
DCA,DTW,652071
MRS,ATH,1691912
HER,BOD,2432777
CDG,KUL,10447104
BRU,PHL,6051578
HMO,PHX,489692
BZE,CLT,2089930
CAE,PHL,840982
IAD,LHR,5917134
GDL,DFW,1505658
DUB,JFK,5116571
DFW,NRT,10343726
DFW,EWR,2208445
DFW,JAX,1478026
CCU,DEL,1313182
ATH,HER,308617
MAA,AUH,2967042
SKG,CDG,1863233
CLT,AUS,1661624
BZE,DFW,1913222
IAD,AUH,11407029
CHA,CLT,388836
CLT,CAE,142384
BOS,NRT,10785037
HAJ,LHR,705452
DFW,CHS,1588572
FCO,LHR,1445754
DFW,RSW,1635902
DFW,IAD,1885703
COK,SHJ,2772234
AUH,DMM,537752
JNB,BOM,6950028
SIN,BOM,3920339
DCA,TYS,702540
VIE,ATH,1278727
TBS,CDG,3375095
CLT,DCA,532566
CHA,DCA,841246
ABQ,ORD,1798900
CLT,BNA,528898
BUF,ORD,761598
HNL,SJC,3889125
BOS,JFK,300495
FUK,NRT,941564
DFW,TLH,1234134
DFW,MCI,740354
DFW,PIA,1082078
DXB,DEL,2187214
BEG,ATH,822370
KUL,MAA,2628591
ATH,OSL,2636241
ATH,LHR,2430324
CLT,IAH,1468872
CLT,BOS,1171324
ANC,LAX,3774336
CLT,DUB,5987142
CBR,SYD,236257
IAH,LHR,7779487
BTR,DFW,616460
HNL,HND,6201581
DUS,LAX,9154974
DFW,ORF,1951219
DFW,SHV,305411
BOM,COK,1059422
KUL,HYD,3007004
BOM,TRV,1252392
SKG,HAJ,1668434
ATH,GVA,1734010
GVA,ATH,1734010
BOS,PHL,450649
BDL,PIT,652966
CLT,SEA,3667919
CLT,LAS,3083527
BCN,PHL,6315819
ATL,MIA,956918
CLT,ROA,249911
CLT,CLE,692504
CLT,BZE,2089930
BOS,MIA,2025016
FLL,CLT,1016273
DTW,LGA,807104
NBO,BOM,4531242
MCT,BOM,1591824
DEL,DMM,2701801
ABQ,PHX,528587
ATH,MAN,2640427
ATH,SOF,530522
LED,HER,2744405
CID,ORD,315813
BNA,LAX,2892652
CMH,DFW,1490303
CLT,PUJ,2223407
AVL,CLT,147437
CLT,SLC,2779649
CLT,SYR,970851
CLT,GRU,7440346
CLT,FLL,1016273
BUF,DCA,475919
GCM,PHL,2355343
DSM,DFW,1004055
FRA,DFW,8276148
TRV,MCT,2596570
TRV,AUH,2952852
ANC,PHX,4106110
CPH,SKG,1841778
SKG,MUC,1242875
CLT,AGS,225137
AMM,JFK,9234743
BOS,MAD,5487128
CVG,PHL,816025
CLT,SMF,3611207
BGR,DCA,949126
CMH,ORD,475624
CUN,DFW,1654622
AMM,ORD,10035380
CLT,LHR,6424434
CBR,MEL,470037
HNL,PHX,4694959
FLL,PHX,3174010
GIG,MIA,6698643
ATH,DME,2207252
MAA,COK,517077
AUH,ISB,2060545
HER,VIE,1586678
HER,DUS,2304161
CLT,CUN,1674908
BAH,DOH,147554
BUF,BOS,636603
DCA,CHA,841246
CMH,PHL,653900
DCA,CVG,661595
DAY,ORD,386562
CLT,NAS,1176413
BAH,LHR,5099825
CLT,MIA,1046279
CHS,DFW,1588572
IAH,LAX,2219215
GRU,LAX,9907363
GSO,LGA,741370
DEL,LHR,6744117
ATH,FRA,1818084
ATH,LHR,2430324
BKK,KUL,1214101
MAD,ATH,2383108
ARN,LHR,1466289
BHM,DCA,1051559
CHS,CLT,270009
DCA,LGA,345115
DCA,DAY,629513
BOS,PDX,4083354
DCA,MHT,654087
DCA,FLL,1446875
CLT,VPS,740225
BHM,DFW,961064
CLT,RIC,412737
CLE,PHL,584412
BOS,PIT,798420
HEL,MAN,1817123
HKG,NRT,2963952
AUH,ATH,3266299
ATH,PRG,1555799
FRA,ATH,1818084
NCE,TLS,472083
BDL,DFW,2366945
BOM,BKK,3034058
CLT,GCM,1764727
DFW,ABQ,915507
DCA,SYR,479430
COK,DOH,3107293
DFW,ATL,1177007
DCA,YHZ,1305162
DCA,BGR,949126
BOS,ROC,552166
CNF,MIA,6377594
CLT,GPT,928658
CDG,CLT,6717203
BWI,PHL,145046
ATH,MRS,1691912
DUS,HER,2304161
HER,MUC,1818269
CDG,SKG,1863233
LCA,ATH,931818
ABQ,LAX,1089899
BMI,ORD,187062
DFW,CID,1102854
DFW,AUS,305575
DEL,HYD,1262638
CLT,CRW,355343
DFW,BNA,1015798
BWI,JFK,295745
CUN,CLT,1674908
CLT,MCO,753101
CLE,DFW,1643252
CDG,ORD,6682586
BOD,HER,2432777
HER,TXL,2131786
SKG,ATH,298859
HER,ATH,308617
NUE,SKG,1366589
AMS,PHL,6013032
BOS,CLT,1171324
CCU,BLR,1544747
AUH,HYD,2595901
CLT,MSP,1496785
DFW,COS,952731
DMM,COK,3329792
CLT,GSP,121626
DFW,FWA,1382403
DCA,PHL,191809
CDG,JFK,5849320
DAY,LGA,883983
CLT,BDL,1035990
FCO,ATH,1087546
MUC,HER,1818269
TXL,HER,2131786
SKG,LCA,1128006
AUH,DUS,5030802
TBS,VKO,1646342
BOS,DFW,2513354
BLR,TRV,528664
CLT,SAN,3342500
DFW,ICT,528558
HYD,DEL,1262638
CLT,MEX,2496677
DFW,JLN,525825
DFW,GPT,804298
DEN,LAX,1387024
CLE,MIA,1738319
CLT,DSM,1312284
NCE,BOD,646460
BDL,PHL,314831
BGO,LHR,1043723
CHC,SYD,2128968
KUL,BLR,2883993
CMB,BOM,1520497
DCA,AGS,752588
DFW,SEA,2671008
CVG,CLT,539018
DFW,SJD,1647289
DFW,GSP,1387197
CLT,IAD,517159
DFW,BMI,1110048
DCA,BDL,504012
CLT,SAV,343174
AMS,TBS,3227951
ABQ,DFW,915507
BNA,JFK,1231884
BLQ,LHR,1165153
BAH,BOM,2415132
BNA,PHL,1086227
CLT,BWI,580647
MCT,COK,2432174
DEL,DOH,2553541
ATH,CDG,2111808
DCA,BNA,904186
DFW,YYZ,1929971
DFW,SMF,2302859
DFW,LIT,489773
DFW,CUN,1654622
DCA,HSV,986649
CMB,AUH,3297827
CMH,LGA,770344
ABZ,LHR,647815
AMS,LHR,371575
BOI,PHX,1182545
BOM,BAH,2415132
AUH,BOM,1972968
CLT,FCO,7744582
TRV,BLR,528664
DCA,ORF,229394
DTW,CLT,804580
DTW,ORD,377372
DOH,IAH,12952347
CLT,SDF,539669
DCA,PDX,3782610
CVG,JFK,947890
DCA,CMH,519776
CLT,TYS,284566
CLT,ORF,466101
CDG,MIA,7384749
BSL,LHR,721154
DFW,GIG,8403083
CVG,DCA,661595
CLT,LAX,3420017
DFW,RNO,2164360
MIA,GCM,728152
JFK,AMM,9234743
ORD,MCI,648119
DUS,ORD,6807343
MIA,YYZ,1984935
LAX,BOS,4202210
PHL,MUC,6648744
BWI,DFW,1958133
ICN,NRT,1259635
MAA,LHR,8241393
PHX,SEA,1781033
MSY,MIA,1085552
LAX,DUS,9154974
ORD,SFO,2971042
LHR,DUB,450444
PHL,LAS,3502553
JAN,CLT,904807
ORD,AUS,1573385
LGA,PHL,153725
ORD,SNA,2777235
MCO,LGW,7004994
CLT,DTW,804580
DEN,CLT,2152759
CMH,LAX,3210933
CLT,PWM,1307333
DUB,CLT,5987142
DCA,SAN,3662522
DCA,MSP,1497633
DCA,GSP,637097
GRB,ORD,279063
OKC,LAX,1910350
LAX,RNO,628461
PHL,MHT,465525
DFW,MSY,720196
DFW,BWI,1958133
HOU,DFW,397500
ORD,MEX,2712800
LHR,OSL,1208051
PSA,LHR,1187676
CLT,PDX,3672329
DFW,VPS,1031475
MIA,MVD,7181758
JFK,MAN,5376395
ORD,MSN,174592
LHR,KWI,4681368
PHL,PDX,3872459
RDU,LHR,6231142
MEM,DCA,1226246
PIT,STL,891121
NRT,FUK,941564
LAX,PBI,3749232
PDX,PHL,3872459
MEM,ORD,790811
BLR,AUH,2723694
BNE,PER,3614193
BHM,CLT,564744
DEL,AUH,2280960
DEL,HKG,3752209
CUN,BOS,2792227
BOS,SAN,4164547
HKG,EWR,12979805
GLA,LHR,555522
MAN,ATH,2640427
DFW,DTW,1587319
HYD,LHR,7762454
GOT,LHR,1071407
EWR,ORD,1157371
DCA,LAX,3719085
DFW,GSO,1607902
DEN,PHX,968501
DFW,CLT,1506269
BOM,CCJ,940281
DEL,KUL,3869364
DMM,BOM,2501437
DEL,BRU,6411225
DAY,DFW,1385765
BWI,LHR,5848617
HSV,DCA,986649
GSP,CLT,121626
TLV,ATH,1194695
BRU,LHR,351512
BOS,LAX,4202210
HNL,KIX,6624507
FLL,DCA,1446875
DCA,ROC,476840
DOH,IAD,11147641
DFW,CDG,7962434
CLT,BHM,564744
DCA,PBI,1379382
DCA,JAX,1020056
CLT,SJD,3086498
CLT,LEX,453179
DOH,BAH,147554
DFW,CAE,1483594
DCA,LIT,1428511
DCA,DFW,1918284
DBQ,ORD,236391
GCM,CLT,1764727
NRT,LAX,8772757
LAX,LHR,8780646
PHL,FRA,6354802
DFW,LFT,564701
DEN,LHR,7516661
HAN,NRT,3723235
ORD,FWA,252094
LHR,IAD,5917134
PIT,DFW,1717891
ONT,DFW,1912388
CLT,HTS,378376
DFW,SDF,1179153
MIA,IAH,1551545
JFK,CDG,5849320
ORD,IAH,1488809
LHR,DEL,6744117
MIA,ATL,956918
PTY,DFW,3202491
MCO,DFW,1584796
PHX,SMF,1040937
MUC,PHL,6648744
LAX,GRU,9907363
ORY,EWR,5871301
MCO,LAX,3568990
PHL,LHR,5704860
DCA,CRW,400273
DFW,NAS,2092433
DCA,TPA,1309470
IAD,DOH,11147641
DFW,TUS,1308381
JFK,SEA,3896768
ORD,TUS,2312659
LHR,MXP,937862
PIA,ORD,209113
EWR,CLT,850495
JFK,SXM,2705738
PHL,GSP,828293
MIA,SAN,3648717
JFK,TXL,6385094
PDX,BOS,4083354
DCA,LAS,3361375
ICT,DFW,528558
ONT,SEA,1538746
PHL,CMH,653900
MEL,PER,2706038
PIT,PHL,430607
MSY,PHL,1751665
DFW,SJC,2314890
JFK,ORD,1190834
LHR,LIN,982222
PHL,TPA,1480503
MIA,STL,1719508
PUS,NRT,1040462
ORD,LGA,1180043
CUN,PHL,2363328
CLT,YYZ,946352
CLT,DFW,1506269
CHA,ORD,805828
DFW,MOB,867777
DCA,JAN,1384669
CLT,SFO,3695374
CLT,SRQ,880314
CLT,RSW,965210
DOH,PHL,10938759
MIA,PUJ,1466117
JFK,SFO,4161868
DFW,BNE,13363136
DCA,BHM,1051559
FLL,ORD,1901990
NAS,MIA,296176
LAX,SJC,495557
PHX,BOI,1182545
MSY,AUS,714693
CLE,JFK,683917
DFW,ICN,11009288
MEL,CBR,470037
RDU,JFK,686463
OAK,HNL,3876379
LAX,SYD,12050713
PDX,LAX,1341483
MAD,JFK,5775437
PHX,MCO,2975132
LHR,SEA,7725205
PHL,SYR,366945
MIA,LAX,3768873
JFK,ORF,465968
ORD,LAX,2807618
PDX,PHX,1624620
MIA,BHM,1063874
BLR,COK,365716
JED,BOM,3524079
DOH,BOM,2293743
BOM,HKG,4278300
MXP,ATH,1522517
NRT,BOM,6795927
ATH,CAI,1106438
CAI,ATH,1106438
DFW,CRW,1522635
AUS,LHR,7909646
CLT,PHF,453333
AUH,IAD,11407029
TLV,TBS,1396173
CLT,JFK,870860
CLT,MKE,1047496
CHS,MIA,787952
CAE,DFW,1483594
IAD,LAX,3682125
EWR,MIA,1746988
DFW,SAV,1489051
DFW,YVR,2822116
CMH,MIA,1593857
DFW,LIM,5403169
DFW,HSV,969648
DCA,SAV,836061
DCA,MSY,1559931
HNL,DFW,6090388
DFW,SAN,1884390
DFW,IND,1224752
DFW,GDL,1505658
JFK,GRU,7636241
ORD,PVG,11357142
LHR,GVA,755099
PHX,PHL,3339874
DUB,ORD,5911772
DFW,OKC,281722
JFK,LAS,3617691
JFK,LCY,5587482
ORD,YVR,2838650
DCA,CAE,656590
HSV,CLT,536622
NGO,HNL,6477342
MCI,SEA,2396839
PHX,SJC,1000041
MLI,ORD,224449
DFW,PIT,1717891
JFK,CVG,947890
ORD,LAS,2436933
LHR,DXB,5504716
PHL,PUJ,2452306
MIA,PIT,1630190
PHX,TPA,2877844
ORD,DTW,377372
GCM,MIA,728152
DXB,LHR,5504716
DFW,PHX,1396815
DFW,MLU,470753
LAX,IAD,3682125
GDL,SJC,2593524
GIG,DFW,8403083
DTW,PHX,2688881
DOH,ORD,11479032
LEX,ORD,520408
HNL,LAX,4113181
GDL,LAX,2103947
LGA,CLT,875196
PHX,RNO,966814
ORD,CMH,475624
LGA,DAY,883983
PHL,SEA,3827365
DFW,IAH,360938
LAX,DEN,1387024
ORF,CLT,466101
LIM,JFK,5840223
MIA,SFO,4160182
JNB,LHR,9045059
ORD,IND,285473
HKG,ORD,12542698
ORD,ATL,974957
LAX,YVR,1739197
PHL,DEN,2506641
MIA,BDL,1922220
RDU,PIT,527543
LAX,HNL,4113181
PHL,BDL,314831
DEN,PHL,2506641
CLT,STL,925817
FCO,JFK,6883860
DFW,HOU,397500
DCA,TLH,1152122
DCA,ORD,984627
HNL,NRT,6145590
ORD,CDG,6682586
LFT,DFW,564701
PHL,SAT,2407061
DFW,RDU,1707958
DFW,DSM,1004055
IAH,ORD,1488809
ORD,ROC,849377
MCI,CLT,1301322
ROA,LGA,652353
DSM,PHX,1849661
MIA,SDQ,1364924
JFK,ZRH,6326343
ORD,SEA,2768975
LHR,RDU,6231142
MIA,JFK,1753599
DFW,FSM,365955
MIA,BCN,7559009
PUJ,CLT,2223407
OAK,PHX,1039593
LAX,YYC,1940348
PHL,BCN,6315819
PHL,TYS,891968
MXP,LHR,937862
CVG,DFW,1306158
CLT,IND,688143
CLT,BUF,878756
DFW,PVR,1579599
CMH,JFK,777480
CMH,PHX,2688201
CLT,TPA,816632
DUS,AUH,5030802
MIA,TUL,1879803
KUL,CDG,10447104
PBI,DCA,1379382
DFW,CVG,1306158
DCA,IND,804038
GDL,PHX,1669533
NRT,SGN,4380836
LGA,CMH,770344
NBO,LHR,6827590
CLT,ATL,364981
DFW,MEM,694426
MHT,PHL,465525
ROC,DCA,476840
ORD,ABQ,1798900
PHL,ATH,8102464
MCO,CLT,753101
PHX,SJD,1161406
LIN,LHR,982222
PHX,DFW,1396815
MIA,PHL,1630599
KIN,MIA,942229
ORD,PBI,1840569
LHR,LIS,1564050
DFW,CMH,1490303
EWR,LHR,5576626
DSM,DCA,1444251
DFW,MGM,1000953
DFW,LAX,1987383
LAS,YEG,1918585
DTW,DCA,652071
DFW,SPI,1014371
LAX,RDU,3602448
PHL,FLL,1597083
GVA,LHR,755099
FLL,DFW,1800777
LAX,SFO,543061
PHX,JFK,3465402
NRT,SIN,5349742
LAX,SJD,1465810
DFW,EZE,8506587
LAS,DCA,3361375
ORD,SDF,461093
LHR,PSA,1187676
PHX,CMH,2688201
MIA,NAS,296176
JFK,MIA,1753599
ORD,DBQ,236391
GSO,MIA,1142967
OAK,PDX,874368
LAX,ORD,2807618
MEM,MIA,1383152
PUJ,PHL,2452306
LAS,PHX,410802
PDX,SAN,1500820
HEL,LHR,1853156
GIG,JFK,7702747
FCO,CLT,7744582
LHR,EWR,5576626
BWI,MIA,1522219
BZE,MIA,1233708
BOS,LHR,5254215
IAH,CLT,1468872
LHR,YUL,5229549
PIA,DFW,1082078
NRT,NGO,340805
COS,DFW,952731
CLT,CMH,558117
DFW,MAD,7990266
PBI,PHL,1530400
MCI,DCA,1527977
RDU,CLT,208866
DSM,ORD,481342
LHR,CPH,982320
PHL,ORF,340965
MIA,CVG,1526008
JFK,CLE,683917
LGA,LIT,1746676
PHL,ATL,1072147
LAX,OKC,1910350
ORF,MIA,1290544
LHR,SFO,8638229
PHX,MKE,2350181
MOB,CLT,846600
LAS,PHL,3502553
LHR,EDI,534194
DCA,MEM,1226246
DFW,ORD,1290347
DFW,BHM,961064
JAX,CLT,528064
DSM,CLT,1312284
DFW,PHL,2096441
DFW,LGA,2235069
KUL,BKK,1214101
PBI,CLT,949253
LHR,YVR,7601794
PVR,PHX,1563119
FCO,PHL,7034617
KUL,NRT,5402743
PHL,MSY,1751665
MKE,CLT,1047496
KUL,SIN,297266
PHF,PHL,323156
DCA,RDU,364682
ORD,CVG,425494
LGA,GSO,741370
RDU,LGA,692908
NRT,BOS,10785037
DFW,YYC,2451409
MLU,DFW,470753
KHH,NRT,2427682
ORD,SJU,3334108
LHR,SOF,2045384
PHX,DSM,1849661
MOB,DFW,867777
JAN,DFW,656618
ORD,PEK,10587677
DFW,DCA,1918284
DCA,CLT,532566
DAY,DCA,629513
FSM,DFW,365955
DFW,CLE,1643252
DFW,BDL,2366945
DCA,YYZ,578163
IAH,DFW,360938
PHX,ABQ,528587
DFW,SNA,1938964
IND,LAX,2919042
MIA,CLT,1046279
IND,ORD,285473
ORD,MIA,1926485
CMH,CLT,558117
EZE,JFK,8500318
MKE,PHX,2350181
LAS,DFW,1698185
ORF,DCA,229394
LIM,LAX,6706127
PHX,CUN,2832034
MIA,ORD,1926485
DFW,JFK,2238656
MIA,DEN,2750276
RDU,ORD,1039955
ORD,AUH,11708667
LGA,PBI,1665078
PHL,DFW,2096441
MIA,DUS,7617281
PHX,DTW,2688881
NRT,HNL,6145590
CHS,DCA,713951
BOS,PHX,3701462
GEG,PHX,1642158
DTW,DFW,1587319
DKR,LPA,1476813
LGA,RDU,692908
IAH,PHL,2131652
HSV,DFW,969648
HND,HNL,6201581
GPT,DFW,804298
LHR,GOT,1071407
PHX,GEG,1642158
MIA,TXL,8005283
CLT,ROC,921782
BUF,PHL,448644
IAH,MIA,1551545
LHR,ORD,6361433
ROA,CLT,249911
ORD,RST,431889
LHR,OTP,2110319
PHX,SAT,1356218
DFW,SCL,7836348
LGA,DTW,807104
PHL,CLT,721610
MEL,LAX,12747904
RDU,LAX,3602448
NRT,BKK,4649901
LAX,NRT,8772757
ORF,JFK,465968
LAS,LHR,8416050
ORD,OKC,1114980
LHR,DUS,503481
PHL,TLV,9287666
MIA,PHX,3173260
JFK,ORY,5848136
LGA,PIT,538888
PHL,PWM,586256
CLE,ORD,507856
CLE,CLT,692504
GRU,JFK,7636241
FRA,CLT,7075094
DTW,YUL,852857
LHR,AUS,7909646
BOS,SEA,4016415
BSB,MIA,5791612
IAD,CLT,517159
HNL,NGO,6477342
LHR,MUC,944130
PHX,PDX,1624620
MSP,DCA,1497633
CLT,TLH,622198
CHS,PHL,885190
DFW,HNL,6090388
LHR,ZRH,789762
IND,MIA,1642423
ORD,YUL,1203482
LUX,LHR,515308
PIT,JFK,546683
DFW,TYS,1241725
LGW,TPA,7124684
PHL,IND,946259
ROC,ORD,849377
LAX,TUS,726192
ORD,SJD,2908125
LHR,LCA,3282898
KIX,HNL,6624507
LHR,AUH,5522926
PHL,VCE,6836558
CPH,LHR,982320
CLT,SAT,1762458
CAE,CLT,142384
DFW,LBB,453749
DCA,BOS,642183
CLT,PHL,721610
CLT,MOB,846600
DFW,SPS,181503
ORD,PVR,2868985
DCA,YUL,783836
CTS,NRT,786399
EWR,PHL,128916
MSP,PHL,1577864
LAX,MEL,12747904
PHL,SDQ,2436433
MKE,DFW,1373056
CDG,DFW,7962434
MCI,PHL,1670792
PIT,MIA,1630190
NGO,NRT,340805
ORF,DFW,1951219
LIM,MIA,4197576
PHX,DCA,3184485
LHR,LBA,278599
PHL,PIT,430607
MIA,DFW,1803879
JFK,DCA,342613
ORD,DOH,11479032
LHR,ATL,6776332
ORY,JFK,5848136
MEX,CLT,2496677
BUF,CLT,878756
HNL,OAK,3876379
EWR,SEA,3864868
DFW,SGF,586032
DFW,PTY,3202491
LAX,PHX,595615
GRU,DFW,8225863
GSO,DCA,398987
GLA,PHL,5324603
DUB,PHL,5266590
LGA,TYS,1041955
PHL,SAN,3813957
CLT,LIT,1031041
IAD,MIA,1482386
HAM,LHR,747665
LHR,BSL,721154
PIT,DCA,329040
ORD,GRB,279063
LHR,BWI,5848617
PHX,BOS,3701462
DFW,MCO,1584796
PDX,DCA,3782610
MAD,BOS,5487128
PHX,SFO,1047476
MLI,DFW,1111433
LAS,LAX,380170
ORD,MSY,1346544
JFK,CUN,2502059
ORD,DEN,1429525
LGA,ORF,476031
PHL,LAX,3864809
MIA,DTW,1842798
JAN,DCA,1384669
LAX,PHL,3864809
PHL,DTW,729566
DCA,SRQ,1370221
DFW,STL,885277
DFW,SAT,397040
DFW,FRA,8276148
DFW,CRP,570045
JFK,DUB,5116571
DUS,RSW,7654741
DFW,SFO,2356680
DFW,MTY,843295
LAX,ABQ,1089899
PEK,SEA,8701898
LIT,ORD,888537
BOS,CUN,2792227
FWA,ORD,252094
DUS,MIA,7617281
LAX,BNE,11525286
PHL,SDF,927580
MSP,PHX,2053559
LAX,CLT,3420017
DEN,SEA,1648014
JFK,MAD,5775437
ORD,HSV,820860
LHR,CPT,9646374
PHL,PBI,1530400
MIA,CWB,6590178
ROC,PHL,413795
DTW,MIA,1842798
MUC,LHR,944130
LAS,MIA,3499321
ORF,PHL,340965
MAD,PHL,5924208
MXP,JFK,6429708
JFK,DOH,10789485
ORD,STL,415256
CLT,MSY,1047881
CLT,MHT,1186382
BWI,ORD,1000129
HSV,ORD,820860
IAD,DFW,1885703
CLT,YUL,1291595
CLT,DEN,2152759
CLT,EWR,850495
CLT,FRA,7075094
MIA,BZE,1233708
IND,CLT,688143
ORD,FCO,7762052
DCA,GSO,398987
DFW,TUL,381149
BOS,RIC,762713
GRU,MCO,6848141
LIM,DFW,5403169
PHX,LHR,8482913
MIA,SEA,4383858
LAS,JFK,3617691
ORD,MSP,537761
LHR,LAS,8416050
PHL,PHF,323156
LHR,AMS,371575
PHL,DCA,191809
MEM,DFW,694426
RDU,PHL,542021
OAK,SEA,1080625
LAX,YYZ,3501086
ORD,PDX,2799066
MAN,HEL,1817123
RIC,BOS,762713
ORD,SUX,701729
LIS,PHL,5564341
JAX,DFW,1478026
ORD,TOL,343327
MAN,PHL,5526217
RIC,MIA,1328652
ORD,MAN,6157147
LHR,BOM,7221029
PHX,ANC,4106110
KUL,LHR,10610505
PHL,CAE,840982
DUS,DME,2104815
HEL,HAM,1171718
IND,PHX,2395506
VIE,LHR,1278680
CTA,DUS,1669756
SAT,PHL,2407061
NUE,TXL,374434
TUS,PHX,177309
TXL,ORD,7101101
SEA,STL,2750486
SCL,LIM,2452971
SEA,PHL,3827365
MUC,TFS,3319281
LHR,BSL,721154
DUS,LPA,3189306
CLT,JAX,528064
CLT,CVG,539018
IAH,PHX,1623844
GSO,DFW,1607902
GSP,DFW,1387197
CDG,LHR,347653
CHA,DFW,1118421
BUD,LHR,1493011
LIT,LGA,1746676
PVR,ORD,2868985
OKC,ORD,1114980
CUN,JFK,2502059
CLT,GSO,133831
MIA,GRU,6553538
JFK,LAX,3982940
PHF,CLT,453333
